datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2024-12-27|TOT Public Company Limited -- dtac-T / LINE / TOT Mobile|Thailand|14|2|55.94045448303223|182|167838.19800000003||||||
2024-12-27|Orange (Voxmobile)--Luxembourg|Luxembourg|1|0||8||100.0|||||
2024-12-27|Celcom--Malaysia|Malaysia|27896|11295|18918815.256376263|13149468|1972600954.704999|92.45461114516893|98.03124373858016||||
2024-12-27|Telia Lietuva AB|Lithuania|17|2|6328.595567703247|4964|215278.856|84.8293768545994|100.0||||
2024-12-27|MTS(BELARUS)--Belarus|Belarus|47|2|1132.3225946426392|22479|40173.247000000025|1.165288123200658|97.83908045977012||||
2024-12-27|DTAC TriNet Company Ltd.|Thailand|4763|1726|9117238.389383316|53262741|981540339.3110026|87.57091212329168|98.74602591897376||||
2024-12-27|China Mobile--China|China|32396|10240|68858758.59368801|398257646|5805987081.024009|94.8024331545172|98.95931082950727||||
2024-12-27|T-Mobile(AUSTRIA)--Austria|Austria|1233|504|1425301.1070156095|1008383|153926869.00299996|96.50200051132676|99.4108284037726||||
2024-12-27|TMN--Portugal|Portugal|345|63|117615.241689682|167782|12668324.232999995|96.44369178662151|100.0||||
2024-12-27|Vodafone Omnitel--Italy|Italy|2540|1133|3012065.1051044464|3218991|317367206.44299924|94.90234426050552|98.3200302553793||||
2024-12-27|Azercel--Azerbaijan|Azerbaijan|52|12|12963.471815109251|37332|1575996.5920000002|19.61194665153235|99.25326695706283||||
2024-12-27|MTS (MTC,UMC)--Ukraine|Ukraine|3|0||3|||||||
2024-12-27|A1 Austria Telekom (Mobilkom)--Austria|Austria|153|100|311884.6196451187|511283|36173966.57500005|99.0690560893706|99.8861010771584||||
2024-12-27|Chunghwa Telecom--Taiwan|Taiwan (China)|19463|1182|3915196.82464695|2329320|359051457.67999816|87.27699831842163|99.99118554429263||||
2024-12-27|Globul--Bulgaria|Bulgaria|115|18|26368.84197616577|25435|3476876.830999994|96.66948913350268|100.0||||
2024-12-27|Oman Mobile - GTO (Omantel)--Oman|Oman|1490|483|1559248.3996400833|7548468|157264336.3700001|94.13878323229922|99.97206963969836||||
2024-12-27|Bouygues--France||2840|1168|3139951.4036655426|3967854|313055532.2790008|96.2762814784456|97.12016564148291||||
2024-12-27|Tele2 - Comviq--Sweden|Sweden|51|31|22000.378005981445|40777|2534032.7979999995|98.0117921294392|100.0||||
2024-12-27|Unitel/Beeline--Uzbekistan|Uzbekistan|257|89|261164.435713768|1211135|37921119.806|30.2057996464209|100.0||||
2024-12-27|China Mobile - Peoples--Hongkong|Hongkong|2|1|396.9169998168945|270|64340.94599999997||||||
2024-12-27|Orange (ex One,Connect)--Austria|Austria|821|397|1997490.0832624435|11812091|234135441.84999844|73.14323228422475|99.9125334116251||||
2024-12-27|Telecom Personal SA|Argentina|72|11|17748.32214164734|149583|2081996.637999999|70.72391767210789|100.0||||
2024-12-27|Maxis--Malaysia|Malaysia|101450|26182|114478285.77831744|518954772|11040704729.007996|92.64667711605124|99.04995948805887||||
2024-12-27|Telecom New Zealand Limited|New Zealand|1265|436|1438355.9886465073|5215645|152962698.9399999|91.97774095784426|100.0||||
2024-12-27|Telefonica O2 (Eurotel)--Czech Republic|Czech Republic|11|3|2607.328649520874|1253|188419.859|99.28057553956836|100.0||||
2024-12-27|Bharti Airtel Ltd. UP East|India(405)|157|19|29981.421726226807|370851|2786527.221000001|95.18271743443104|100.0||||
2024-12-27|Tele2(LITHUANIA)--Lithuania|Lithuania|20|4|1193.0007705688477|5876|348414.77800000005|98.424543946932|100.0||||
2024-12-27|CSL (C&W)--Hongkong|Hongkong|15856|4523|18188637.273510933|93911467|1551574204.7300012|87.52913933973066|99.71782876661467||||
2024-12-27|Sprint (USASP)--United States of America(310)|United States of America(310)|7|6|2235.447244644165|1049|240729.46||||||
2024-12-27|Elisa (Radiolinja)(ESTONIA)--Estonia|Estonia|7|3|1382.4341201782229|430|222960.866||||||
2024-12-27|MIC 1 Alfa--Lebanon|Lebanon|780|10|183.89405632019043|769099|1064485.0580000202|1.6003532329216283|99.08509838325604||||
2024-12-27|Airtel (Zain,Celtel,Kencell)--Kenya|Kenya|100|5|5062.738575935364|15094|542232.0759999999|94.32868273237904|100.0||||
2024-12-27|TeliaSonera--Finland|Finland|792|348|659565.3968000412|576527|59903174.521000005|95.05109173780106|100.0||||
2024-12-27|Airtel (Kolkata)--India(404)|India (404)|177|18|10812.834453582764|43425|2947803.5030000005|93.24194900035914|100.0||||
2024-12-27|Wataniya(MALDIVES)--Maldives|Maldives|1|1|1051.3367719650269|326|41953.59100000001||||||
2024-12-27|Telkomcel|East Timor|10763|4384|10010284.67253685|7398834|1216612505.7570004|91.3327990231708|99.93841714466691||||
2024-12-27|SmarTone Mobile Communications (Macau) Ltd|Macau (China)|1|1|1261.5423698425293|193|148609.73799999992||||||
2024-12-27|Vodafone(ALBANIA)--Albania|Albania|36|5|3725.011300086975|9856|635601.6530000002|95.2303961196443|100.0||||
2024-12-27|TIM--Brazil|Brazil|2|0||3|||||||
2024-12-27|Swisscom Schweiz AG -- Swisscom|Liechtenstein (Principality of)|21|12|12270.333179473875|7775|1018784.415|92.11968935587026|100.0||||
2024-12-27|MediTel--Morocco|Morocco|1|1|218.2213726043701|158|12838.355||||||
2024-12-27|Airtel (Haryana)--India(404)|India (404)|118|9|14624.97915840149|98890|1728466.6359999983|96.57831325301206|100.0||||
2024-12-27|Slovak Telecom (ex T-Mobile,EuroTel)--Slovak Republic|Slovak Republic|275|50|150665.4914035797|76303|18468589.112999987|94.80076202571836|100.0||||
2024-12-27|Vodafone/Mobifon (Connex)--Romania|Romania|289|17|41995.25385093689|97958|4799605.378000004|90.45506257110353|100.0||||
2024-12-27|Airtel (Himachal Pradesh)--India(404)|India (404)|33|3|131.23142051696777|1630|116466.341|72.20930232558139|100.0||||
2024-12-27|NetCom TeliaSonera--Norway|Norway|491|144|204037.251288414|165205|16712594.932999998|92.01866311178824|99.69488939740656||||
2024-12-27|Optus--Australia|Australia|11026|2990|4344508.89155674|5368696|485474362.16999936|92.85796427150956|98.22437897682477||||
2024-12-27|T-Mobile(USA)--United States of America(310)|United States of America(310)|9609|2134|3536352.714177132|5059919|420545003.8710004|97.2512457391614|99.99542480669808||||
2024-12-27|Ncell (SNPL) Spice--Nepal|Nepal|113|34|55410.15523052216|349554|14045999.616999991|98.92533342668114|100.0||||
2024-12-27|TIM (Telecom Italia)--Italy|Italy|1318|662|1598111.7409534454|3165794|195328045.2180001|96.18501844617016|98.45731707317074||||
2024-12-27|MegaFon--Russia|Russia|14|3|783.3223056793213|531|99793.614||||||
2024-12-27|Orange (Iteneris)--France||2569|1112|2984783.408762932|3948951|299334225.5470002|88.88784755012259|97.77740114315104||||
2024-12-27|Tusmobil--Slovenia|Slovenia|104|52|191869.0248889923|343235|18993961.15|67.63935176940494|100.0||||
2024-12-27|AT&T (Cingular, Genesis , Bell South)--United States of America(310)|United States of America(310)|4|0||8||100.0|||||
2024-12-27|Wind--Italy|Italy|1653|795|3059306.384031296|6417290|338581159.2769995|97.52570943970412|95.70058277965488||||
2024-12-27|Bemobile Limited|Papua New Guinea|579|127|363249.5999803543|3553081|39615721.591|99.54136533612248|99.46962391513982||||
2024-12-27|Airtel (Tamil Nadu)--India(404)|India (404)|543|47|60590.62932777405|98110|7653864.468999994|90.1451124222612|100.0||||
2024-12-27|Vodafone(NEW ZEALAND)--New Zealand|New Zealand|1321|455|1418538.6004896164|3582059|135108054.7789998|98.22760971656058|100.0||||
2024-12-27|Zong CMPak (ex Paktel)--Pakistan|Pakistan|54|1|134.68986415863037|271|30045.607000000004||100.0||||
2024-12-27|Airtel (Gujarat)--India(404)|India (404)|361|42|255204.98022556305|162978|27243327.235999912|97.4687800192123|100.0||||
2024-12-27|Bharti Airtel Ltd. Assam|India(405)|50|8|12121.692294120789|9612|1966920.864999996|95.74774034511093|100.0||||
2024-12-27|HT Mobile (Eronet)--Bosnia and Herzegovina|Bosnia and Herzegovina|23|1|684.4182777404785|10998|157153.67399999974|15.407938257993385|99.49636261891438||||
2024-12-27|Umniah--Jordan|Jordan|571|148|482051.4210729599|1916812|43698916.87800018|60.271156789853485|99.39006198826532||||
2024-12-27|AIS--Thailand|Thailand|44967|5724|29402259.90233326|75163953|2418137563.7499995|89.76030951570115|97.27819362162543||||
2024-12-27|Kyivstar--Ukraine|Ukraine|61|6|13.294469833374023|7554|10157.348999999998|94.30624654505252|100.0||||
2024-12-27|Vodafone(HUNGARY)--Hungary|Hungary|243|56|80305.87543010712|49366|7601265.9330000095|83.03239220836069|100.0||||
2024-12-27|Dhiraagu--Maldives|Maldives|482|32|123532.4967842102|612759|15686878.586|9.13328246696834|99.85966196839344||||
2024-12-27|Telenor (Sonofon)--Denmark|Denmark|113|51|64746.56924057007|52207|5925953.681000001|76.89721603142826|97.39583333333334||||
2024-12-27|TOT PLC|Thailand|2|2|119.8457441329956|213|107898.69800000002||||||
2024-12-27|Vodafone Czech Republic-Oskar--Czech Republic|Czech Republic|408|150|285495.0015001297|222798|26429371.46099999|93.62855978757185|99.68494013862636||||
2024-12-27|Telefonica O2 (CellNet)--United Kingdom|United Kingdom(234)|602|429|404263.4129562378|830599|46703642.321|96.99900025139875|99.4837835019293||||
2024-12-27|Airtel (Kerala)--India(404)|India (404)|360|46|67748.57060241699|125389|7017739.502000002|81.97400128975325|97.65013054830288||||
2024-12-27|Celtel (T) Ltd--Tanzania|Tanzania|125|7|8300.518025398254|41151|536188.1080000001|91.71301446051169|100.0||||
2024-12-27|TelefÃ³nica -- Movistar|Mexico|1163|42|50441.074107170105|105033|5222980.028000009|90.77007099945384|98.6024844720497||||
2024-12-27|Vodacom(SOUTH AFRICA)--South Africa|South Africa|569|100|423707.0546731949|1960369|44491348.499998845|95.88768424145876|98.84270140800932||||
2024-12-27|Globetel--Philippines|Philippines|5815|838|3744903.373743057|31490284|380679115.6290041|88.49835335690955|99.72098214285714||||
2024-12-27|Vodafone(MALTA)--Malta|Malta|170|21|180880.6656150818|193455|13699930.555000003|86.3195309256953|100.0||||
2024-12-27|Bharti Airtel Ltd. Orissa|India(405)|63|11|29090.179404258728|112311|3541795.078999998|96.57439008974843|||||
2024-12-27|Orange(LIECHTENSTEIN)--Liechtenstein (Principality of)|Liechtenstein (Principality of)|35|15|23205.887395858765|22847|2464464.7990000024|64.9408131755018|100.0||||
2024-12-27|Viettel (Cambodia) Pte. Ltd|CAMBODIA|169109|2623|1563896.079908371|6697642|180904491.829|77.14467035600035|99.88632188131544||||
2024-12-27|T-Mobile (ERA,PTC)--Poland|Poland|979|88|165456.96609306335|138401|16092250.038000004|90.91770581068276|76.7099567099567||||
2024-12-27|Grameenphone--Bangladesh|Bangladesh|399|38|65108.28665447235|50403|6944143.148000006|89.61786174323744|100.0||||
2024-12-27|Vietnam Mobile Telecom Services Company|Vietnam|4093|2109|10489039.433452606|22643517|1026885836.8499998|93.87247406917642|98.9540997264222||||
2024-12-27|Airtel (Rajasthan),Hexacom--India(404)|India (404)|202|27|90175.62409877776|1010804|14506422.034000142|96.55657246198795|100.0||||
2024-12-27|AVEA (IS-TIM Aria)--Turkey|Turkey|3579|1770|8802984.875110626|23621852|1203458374.682999|82.12501471389348|98.31901791319912||||
2024-12-27|Rogers Wireless--Canada|Canada|1537|495|1208550.7091617584|5576532|118368308.56299911|98.57195351891232|100.0||||
2024-12-27|Saudi Telecom Company--Saudi Arabia|Saudi Arabia|45938|26257|125484993.58255292|505840755|18954663288.950016|82.717102620264|98.36613873933668||||
2024-12-27|Itissalat Al Maghrib (Mobile GSM)--Morocco|Morocco|437|95|301005.9856700897|819772|37815407.63600005|91.28077489473792|99.81248828051751||||
2024-12-27|DST--Brunei|Brunei|3153|395|1906760.212869644|2336403|193221387.5409999|62.56812973246835|100.0||||
2024-12-27|Vodafone(EGYPT)--Egypt|Egypt|3880|329|970106.6938314438|1758260|150711800.01800004|87.51117066241885|99.9929496369063||||
2024-12-27|Swisscom--Switzerland|Switzerland|1949|976|3686962.643341065|15760618|366690580.9810005|89.24835628674336|98.6750591180971||||
2024-12-27|Vimpelcom Beeline (KB Impuls)--Russia|Russia|781|142|453422.0677528381|695098|38547913.044000044|97.09480649274563|100.0||||
2024-12-27|China Telecom--China|China|499|408|1390642.0855464935|3105773|146003074.694||100.0||||
2024-12-27|HI3G--Sweden|Sweden|48|31|59362.926745414734|113244|4724646.509000008|92.61849261849262|100.0||||
2024-12-27|Etisalat(UAE)--United Arab Emirates|United Arab Emirates|8517|1851|7379575.508698463|15003667|745796744.2670004|90.97548025802456|99.8296846400982||||
2024-12-27|H3G(DENMARK)--Denmark|Denmark|23|18|8788.25482749939|2957|817794.215||||||
2024-12-27|True Move H Universal Communication|Thailand|4717|1786|6211389.294210434|22493239|530844658.0519996|90.42563614478068|98.238491477654||||
2024-12-27|TelefÃ³nica MÃ³viles Argentina S.A. -- Movistar|Argentina|71|6|3981.478454589844|26111|313701.91000000003|61.71617161716172|100.0||||
2024-12-27|DiGi Telecommunication--Malaysia|Malaysia|55595|18186|73804785.95448971|196504642|6772535016.225993|93.68398137213572|98.54261986714658||||
2024-12-27|KDDI Corporation -- au|Japan(440)|25740|5402|8596230.102144241|29991253|799130119.7690005|96.40031484517992|99.73086284727806||||
2024-12-27|Everything Everywhere--United Kingdom|United Kingdom(234)|2221|1035|1533192.4198274612|1797368|156548652.62600005|96.6495130279464|99.73503934778915||||
2024-12-27|China Unicom--China|China|23625|8135|30343355.34298706|52438898|2790062532.739001|94.00393119735544|97.99555882210504||||
2024-12-27|Tele2(ESTONIA)--Estonia|Estonia|72|29|70882.61844921112|47567|4652323.170999997|99.05145639217662|100.0||||
2024-12-27|Vodafone (AirTel)--Spain|Spain|2477|407|924780.5062799454|768857|79831641.37|91.43295889604106|99.9669749009247||||
2024-12-27|Mobily--Saudi Arabia|Saudi Arabia|37684|22541|154601119.49235725|642308556|25551860557.19388|88.69790216461728|98.89558090231937||||
2024-12-27|Vibo--Taiwan|Taiwan (China)|1|1|952.4372005462646|313|79927.57900000001||||||
2024-12-27|Cosmote--Greece|Greece|452|54|243689.8035812378|78158|18593502.952000063|96.31996804314176|100.0||||
2024-12-27|Telenor Mobile--Norway|Norway|484|215|479192.03238105774|516754|41526588.87100005|42.62366598703184|91.58312655086849||||
2024-12-27|Srbija Telekom--SERBIA|SERBIA|197|11|16942.2801322937|304219|3013255.5319999983|0.010851051236691|99.90483743061064||||
2024-12-27|Idea (Kerala)--India(404)|India (404)|1|1|465.4194049835205|550|65199.88600000002||||||
2024-12-27|Lao Telecommunications|Laos|1321|68|128758.49594688416|364470|11724646.089000007|88.33810088606711|100.0||||
2024-12-27|AWCC--Afghanistan|Afghanistan|31|1|25.90870857238769|9366|16768.59800000001|0.0963803812379524|100.0||||
2024-12-27|Turkcel--Turkey|Turkey|3931|1848|7680802.002393722|23662845|903355881.717|89.70495815210687|99.99764253804354||||
2024-12-27|Telenor (Vodafone,Europolitn)--Sweden|Sweden|281|78|335502.0284900665|915095|30847505.04799979|19.141940120203248|99.88127386162586||||
2024-12-27|OPT New Caledonia|New Caledonia|11|0||1011||0.0|||||
2024-12-27|H3G(IRELAND)--Ireland|Ireland|140|37|42207.89054107666|573985|5216100.890000006|98.22480720908068|99.88110964332893||||
2024-12-27|Vodafone(IRELAND)--Ireland|Ireland|161|25|27245.52822971344|127287|5203452.764999992|80.1818805765271|99.08088235294116||||
2024-12-27|Orange (Voxtel)--Moldova (Republic of)|Moldova (Republic of)|12|1|1.7529592514038086|2447|235.22000000000003|40.38461538461539|100.0||||
2024-12-27|New Millenium Telecom Services (NMTS)|Aruba|2|0||11||100.0|||||
2024-12-27|Vivo S.A.|Brazil|210|16|28365.59139060974|49915|3736397.5030000014|90.7192075796727|100.0||||
2024-12-27|Optimus (Sonecom)--Portugal|Portugal|332|62|122090.28039741516|103664|12614188.176999982|88.7663194953792|100.0||||
2024-12-27|Polkomtel--Poland|Poland|513|52|141601.56555843353|590621|16529038.61300002|95.695618754804|90.4896288979822||||
2024-12-27|Vodafone(UK)--United Kingdom|United Kingdom(234)|4548|1695|4443169.557209969|10894261|419240302.7550001|88.20554762896194|99.44944853778269||||
2024-12-27|Vodafone (Panafon)--Greece|Greece|646|87|221671.9238424301|302857|20205403.858000007|86.00572103937924|99.72228650775284||||
2024-12-27|Base (KPN,Orange)--Belgium|Belgium|7|5|2050.3744144439697|1648|221606.18||100.0||||
2024-12-27|E-Plus--Germany|Germany|3|3|83.39474964141846|114|3348.8840000000005||||||
2024-12-27|Smart--Philippines|Philippines|5|5|2578.0964794158936|1048|317054.51099999994||100.0||||
2024-12-27|Tele2 (Baltcom)--Latvia|Latvia|22|9|4324.949410438538|7687|853681.797|98.64712514092446|100.0||||
2024-12-27|Airtel (Delhi)--India(404)|India (404)|746|115|90167.71560001372|219486|12607398.260000002|92.70608661410276|100.0||||
2024-12-27|KT (KTF)--South Korea|South Korea|4831|1638|5953844.989074707|6947037|511153715.16|82.65632355677712|99.44044255521337||||
2024-12-27|Nova ehf.|Iceland|68|40|84545.70190620422|260778|8474699.299000002|43.00754194243497|100.0||||
2024-12-27|Bakcell--Azerbaijan|Azerbaijan|47|9|10727.03115940094|63884|1517745.664|76.75409101098408|100.0||||
2024-12-27|Digicel Fiji--Fiji|Fiji|20|0||1185||0.3381234150464919|100.0||||
2024-12-27|SK Telecom--South Korea|South Korea|13562|3912|32999485.509981155|420784924|2840759476.36|95.52996666120497|99.7076357093946||||
2024-12-27|Bharti Airtel Ltd. Bihar|India(405)|124|26|71550.1639509201|112557|10331928.516999992|95.1748552251939|100.0||||
2024-12-27|Vodafone(PORTUGAL)--Portugal|Portugal|420|77|304267.2442712784|1180250|30442078.38899998|91.96383941960268|100.0||||
2024-12-27|Orange(SWITZERLAND)--Switzerland|Switzerland|1462|596|2047088.975104332|4262350|203837290.57700008|30.214215398450683|96.785718640637||||
2024-12-27|Korek--Iraq|Iraq|362|14|8032.599809646606|122556|2671648.568|70.16995506934948|96.9335604770017||||
2024-12-27|TeliaSonera Mobile--Sweden|Sweden|429|77|293356.0545835495|337721|19512002.6999998|91.56095880874388|99.98424948810836||||
2024-12-27|KDDI--Japan|Japan(440)|1457|436|377467.7939577103|125475|36046258.05899999||99.66838814895353||||
2024-12-27|Du--United Arab Emirates|United Arab Emirates|3861|1166|4057607.2156028743|5463338|450544002.7840002|88.54245343361892|99.98116583482437||||
2024-12-27|Belgacom Mobile--Belgium|Belgium|908|305|763037.5248155594|3481988|91296220.18400007|95.87480324070016|99.93800692256032||||
2024-12-27|Africell--Gambia|Gambia|9|0||894||0.340522133938706|100.0||||
2024-12-27|T-Mobile(HUNGARY)--Hungary|Hungary|306|60|127166.35349845886|166088|18292023.628999893|98.17065184171844|100.0||||
2024-12-27|Unitel(MONGOLIA)--Mongolia|Mongolia|67|4|27206.31350708008|25354|2827973.588000001|99.97315436241612|100.0||||
2024-12-27|SingTel--Singapore|Singapore|47592|23094|55740048.94982815|48525413|5231870800.994002|91.19508055132228|98.2854867047779||||
2024-12-27|P&T Luxemb--Luxembourg|Luxembourg|65|28|49571.60318756104|33295|3701460.523999999|98.55903315773163|100.0||||
2024-12-27|CTM--Macao|Macau (China)|2429|1048|3308185.2741642|8319816|274785189.8500001|88.18819510605844|99.98690842442888||||
2024-12-27|Xfera Yoigo--Spain|Spain|66|19|14986.576473236084|20136|1755185.7980000004|99.4847775175644|100.0||||
